# ALPHA = 0.05
# TOT_SETS = 39


# _SET1_ SET = Cerebellum.neurons
# _SET1_ NGENES = 1555
# _SET1_ P = 4.05584e-06
_SET1_     GENE        CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET5_     25888        19   50493786   50562033    141      16  259004      0.45921      0.32304
_SET5_     554235       19   51004857   51053689    129      27  244730       3.4869   0.00024434
_SET5_     94030        19   51010149   51106302    227      43  233335       3.0634    0.0010942
_SET5_     84258        19   51115234   51178092    135      29  246633        4.885   5.1709e-07
_SET5_     342918       19   51117702   51172567    120      24  247110       4.9218   4.2869e-07
_SET5_     50944        19   51153052   51255195    205      52  238439       3.9651   3.6681e-05
_SET5_     90353        19   51590863   51646647    113      24  249735       1.8154     0.034729
_SET5_     402665       19   51780102   51844102    158      27  242008    -0.071713      0.52859
_SET5_     2358         19   52229453   52283779    222      44  246698      0.26047      0.39725
_SET5_     79898        19   52395688   52459011    232      27  249535      0.74675      0.22761
_SET5_     59284        19   54377704   54457195    131      34  217518       0.8403      0.20037
_SET5_     79143        19   54667106   54728733    181      26  236873      0.45901      0.32311
_SET5_     112724       19   55545684   55615914    245      37  252620    -0.075226      0.52998
_SET5_     7138         19   55634161   55695752    193      26  249088      0.40294       0.3435
_SET5_     7137         19   55653135   55704100    193      23  255114       1.0198      0.15391
_SET5_     5794         19   55682615   55755874    242      45  249118       1.4003      0.08071
_SET5_     84446        19   55758440   55833930    196      30  252023      0.25728      0.39848
_SET5_     29903        19   56123934   56174527    113      19  257872       1.4857     0.068679
_SET5_     147949       19   56880383   56946400    133      24  251623     -0.82733      0.79598
_SET5_     147670       19   57119527   57178614    187      35  244685       0.8588      0.19523
_SET5_     5178         19   57275730   57387121    164      21  256754     -0.39389      0.65317
_SET5_     57663        19   57596509   57653294    194      23  256944      -1.9744      0.97583
_SET5_     284307       19   58060508   58115256     86      12  261537     -0.13714      0.55454
_SET5_     79673        19   58627695   58701477    213      27  258913     -0.15128      0.56012
_SET5_     7554         19   58755314   58837023    200      25  249750     -0.77456       0.7807
_SET5_     80023        20     291789     345512    160      25  248643     -0.23299      0.59212
_SET5_     140809       20     617259     669014    139      30  238544       1.2136      0.11245
_SET5_     55321        20    1151213    1201077    131      21  243515       2.2393      0.01257
_SET5_     9751         20    1211948    1299971    247      43  257549       1.7134     0.043323
_SET5_     57593        20    2638524    2750754    271      37  247142       2.3921    0.0083768
_SET5_     9762         20    3133263    3189238    184      30  249651       2.4139    0.0078914
_SET5_     64096        20    3629939    3679046    179      40  248654       1.5412     0.061629
_SET5_     8760         20    5072407    5188533    271      22  250458       2.1661     0.015152
_SET5_     56255        20    7951713    8035393    222      24  255583      -1.0759      0.85901
_SET5_     5332         20    9014357    9471463   1001      79  253531      0.41321      0.33973
_SET5_     24141        20    9460005    9521171    170      27  253450     -0.77631      0.78122
_SET5_     63926        20    9980697   10047407    231      26  257539      0.99492      0.15989
_SET5_     6616         20   10164477   10298068    312      41  242442       2.1015     0.017798
_SET5_     79133        20   13730672   13809067    212      27  260659        2.078     0.018855
_SET5_     23767        20   14294639   14353313    128      17  257442      0.27762      0.39065
_SET5_     55184        20   18354011   18482995    358      29  258841      0.16331      0.43514
_SET5_     57419        20   19158290   19713541   1674     113  252462       2.7374    0.0030968
_SET5_     3170         20   22551642   22601101     83       8  260040      -1.3318      0.90854
_SET5_     63908        20   23345156   23437156    276      16  260471      0.53862      0.29508
_SET5_     79953        20   24414835   24657253    617      60  249864       2.1679     0.015084
_SET5_     955          20   25141327   25217365    268      27  252296     0.012179      0.49514
_SET5_     9139         20   32042928   32247837    153      24  235135        3.737   9.3103e-05
_SET5_     2686         20   33422523   33495661    115      12  259427      0.81337        0.208
_SET5_     57644        20   33508704   33600240    185      16  262406      0.75618      0.22477
_SET5_     55245        20   33880369   34034945    284      13  258014       1.6288     0.051679
_SET5_     6676         20   34168776   34218967     98      13  260335       5.8077    3.167e-09
_SET5_     140894       20   34521529   34628622    182      17  254062       5.3778    3.769e-08
_SET5_     2036         20   34644426   34830721    203      23  249289       3.4074   0.00032795
_SET5_     57446        20   35270169   35409541    122      38  250325       2.4245    0.0076639
_SET5_     10904        20   36135819   36191333     72       8  255525       0.0448      0.48213
_SET5_     128434       20   36496499   36583752    231      35  259167       1.4967     0.067241
_SET5_     140679       20   37318105   37368015    173      25  257617     -0.28699      0.61294
_SET5_     11122        20   40691392   41853557   3377     243  249472        7.054   8.6923e-13
_SET5_     26013        20   42101320   42189590    239      33  255090        2.073     0.019086
_SET5_     84969        20   42508492   42708256    553      65  248174      0.70293      0.24105
_SET5_     57158        20   42730337   42851218    414      55  259954        3.887   5.0745e-05
_SET5_     140730       20   43370445   43473979    178      31  256092      0.28873      0.38639
_SET5_     140831       20   44451220   44517770    187      22  253244       1.6517     0.049301
_SET5_     57468        20   44615329   44698789    256      23  251416      0.93084      0.17597
_SET5_     64405        20   44792372   44972137    374      60  241185       2.1828     0.014525
_SET5_     23613        20   45827994   46020485    301      38  245518      0.14153      0.44372
_SET5_     9334         20   48239482   48365421    332      22  256172       1.0134      0.15542
_SET5_     4773         20   49993494   50214370    613      90  248385      0.44236      0.32912
_SET5_     140689       20   54562413   54615528     86      12  249098     -0.15785      0.56271
_SET5_     63939        20   58473819   58533735     65       6  249100      0.49862      0.30902
_SET5_     26039        20   60683816   60767566    304      17  248951      0.49219      0.31129
_SET5_     11255        20   60780017   60830323    140      29  253839      0.63428      0.26295
_SET5_     81928        20   60953686   61017339    268      36  256721      0.49269      0.31112
_SET5_     1137         20   61964662   62044487    389      57  245898       1.9081      0.02819
_SET5_     3785         20   62021561   62138993    490      53  248146       1.3315      0.09152
_SET5_     1917         20   62109365   62165668    288      34  237755      0.11757       0.4532
_SET5_     80331        20   62491455   62577384    226      26  253822       1.2745      0.10124
_SET5_     6919         20   62653439   62713700    130      27  254399        3.268   0.00054161
_SET5_     4987         20   62676451   62741996    143      26  255629        3.073    0.0010596
_SET5_     8867         21   33987269   34135351    222      28  259620       1.1426       0.1266
_SET5_     54093        21   37396839   37467869    214      24  258292      0.83358      0.20226
_SET5_     7267         21   38410554   38585408    529      23  253117      0.38929      0.34853
_SET5_     54014        21   40546102   40720745    481      18  263049        5.832   2.7377e-09
_SET5_     10317        21   40893369   41044816    575      43  256967     -0.83735       0.7988
_SET5_     1826         21   41374343   42254039   3107     227  247431        1.754     0.039714
_SET5_     8566         21   45103978   45192188    262      34  239247      0.07862      0.46867
_SET5_     7226         21   45735046   45872964    306      28  248645        -1.04      0.85083
_SET5_     104          21   46459493   46656478    566      39  253508       3.6822   0.00011563
_SET5_     55670        22   18525686   18583797    184      43  247197       0.2324      0.40811
_SET5_     128989       22   19969554   20063449    328      37  257736      0.52553      0.29961
_SET5_     84861        22   20785806   20885170    190      18  259107       0.4904      0.31193
_SET5_     5297         22   21051979   21248100    466      17  260369      0.10916      0.45654
_SET5_     140883       22   22828767   22898505    215      26  234115      -0.6347      0.73719
_SET5_     2781         22   23377669   23477224    191      19  249842     0.041834      0.48332
_SET5_     400916       22   24098021   24145141    151      24  233802      0.36994      0.35571
_SET5_     129049       22   25167136   25332813    618      72  247630      0.53084      0.29776
_SET5_     23544        22   26530440   26789563    874      86  259078       2.2482     0.012281
_SET5_     4330         22   28134265   28232486    165      51  236801       1.9658      0.02466
_SET5_     162          22   29713669   29819754    205      26  254328      0.36031      0.35931
_SET5_     51537        22   30786611   30835041    116      18  259688       1.9416     0.026092
_SET5_     27124        22   31483893   31540683    155      28  259036       2.4294    0.0075611
_SET5_     9681         22   32114937   32313020    492      23  253584       2.9337    0.0016745
_SET5_     23780        22   36612255   36671000    231      35  243306       1.4334     0.075866
_SET5_     80020        22   36873233   36938148    239      29  256167      -2.1007      0.98217
_SET5_     10369        22   36946916   37133690    517      65  251654       1.2307      0.10923
_SET5_     6753         22   37590277   37651472    233      31  256609      0.33938      0.36716
_SET5_     114794       22   37754000   37858505    314      37  252012     -0.45847      0.67669
_SET5_     23616        22   37995661   38062119    172      21  253555       1.3114      0.09487
_SET5_     23466        22   39247468   39303258    198      13  246396       1.5467     0.060963
_SET5_     9145         22   39710954   39791593    263      23  255090       5.8665   2.2253e-09
_SET5_     4248         22   39808235   39898199    147      16  238920       7.1728   3.6734e-13
_SET5_     8911         22   39931758   40095740    345      34  248817       6.8719   3.1672e-12
_SET5_     113828       22   40355953   40436043    102      17  227993      0.39675      0.34577
_SET5_     2847         22   41040182   41088818     93      14  256539       2.4045    0.0080977
_SET5_     55964        22   42337855   42404225    172      19  260868       6.0235   8.5332e-10
_SET5_     6942         22   42546019   42699768    316      23  255829       5.3223   5.1229e-08
_SET5_     56666        22   50574160   50628724    207      26  260044       2.8269    0.0023501
_SET5_     414918       22   50740392   50800517    170      22  251395       1.4596     0.072206
_SET5_     23542        22   51004131   51059979    248      37  256170      0.56092      0.28743
_SET5_     85358        22   51078070   51181640    227      39  244620       5.0463   2.2519e-07
_SET5_     357           X    9719496    9927585     51      30  196610       0.6134      0.26981
_SET5_     25975         X   13552694   13661694     22      14  196959    -0.090716      0.53614
_SET5_     2742          X   14512420   14759934     17       9  198484      -1.4611        0.928
_SET5_     9185          X   16929814   17181403     15       7  198106      0.90475       0.1828
_SET5_     4810          X   17358357   17764114     38      24  196294      0.29212       0.3851
_SET5_     6792          X   18408725   18681749     19      11  196779      0.79528      0.21322
_SET5_     256714        X   20014831   20170114     12       6  196392       0.7971       0.2127
_SET5_     80311         X   23991833   24080303      9       4  199222       1.1933      0.11637
_SET5_     11141         X   28570681   29984467    165      78  198870       1.0496      0.14696
_SET5_     257397        X   30835559   30942511      9       6  197870     -0.47257      0.68174
_SET5_     347404        X   37395822   37546750     12       6  199177     -0.79861      0.78774
_SET5_     7504          X   37510133   37601383      4       2  197529      -0.4667      0.67964
_SET5_     80258         X   43995549   44237923     31      18  198616      -0.7403      0.77044
_SET5_     8237          X   47057089   47117727      7       4  197854        1.832     0.033475
_SET5_     369           X   47385499   47441320      6       3  197377       1.1907      0.11688
_SET5_     6853          X   47421300   47514256     18       9  200164     -0.68485      0.75328
_SET5_     392465        X   48585154   48642064      2       1  200034       1.3675     0.085739
_SET5_     10013         X   48625086   48693408      6       3  198551     -0.20511      0.58126
_SET5_     11040         X   48760459   48811413      3       2  198585      0.52466      0.29991
_SET5_     90060         X   48875961   48937510      4       2  197713      -0.3362      0.63164
_SET5_     6855          X   49034263   49091661      7       4  200636      -1.0131      0.84449
_SET5_     89801         X   49091305   49154557      3       2  198361      -0.3073      0.62069
_SET5_     1184          X   49652225   49873892     12       7  196887      0.28184      0.38903
_SET5_     139189        X   50101879   50248721     12       6  199070     -0.34053      0.63327
_SET5_     23708         X   51451481   51499328      2       1  204209       1.2396      0.10756
_SET5_     64061         X   53076542   53127728      7       3  198645       1.0523      0.14633
_SET5_     65267         X   54209256   54419438      8       4  198784     -0.13566      0.55395
_SET5_     90121         X   54431853   54481730      7       3  197707      0.22785      0.40988
_SET5_     54552         X   54521644   54603720      4       2  199960     -0.67385       0.7498
_SET5_     7216          X   54911996   54967864      5       2  198895      0.97721      0.16423
_SET5_     139628        X   55614833   55662621      2       1  200130       1.4833     0.068992
_SET5_     10325         X   55709110   55795766      5       3  199152       1.0403       0.1491
_SET5_     23229         X   62844847   63040426      8       5  195387     -0.44373      0.67138
_SET5_     340554        X   64673058   64737767      2       1  195025      -0.8142      0.79224
_SET5_     27112         X   68690078   68762351     11       6  198711      0.23361      0.40764
_SET5_     1741          X   69629705   69735343     15       8  197849    -0.062885      0.52507
_SET5_     84889         X   70135429   70185975      5       3  202534       2.0465     0.020351
_SET5_     54413         X   70329681   70401682     12       6  198162       1.8173     0.034589
_SET5_     340526        X   71336960   71386751     10       4  201781     0.060846      0.47574
_SET5_     4674          X   72422135   72469710      3       2  195230       1.2102       0.1131
_SET5_     53344         X   72747984   72916937      4       2  196737     -0.21311      0.58438
_SET5_     340533        X   73942691   74180287     13       9  197425      0.27385       0.3921
_SET5_     22            X   74263007   74411175      8       5  194117       1.9628     0.024832
_SET5_     139599        X   74992823   75040079      5       3  198684     -0.48593      0.68649
_SET5_     57692         X   75613046   75661746      2       1  195531      -1.0225      0.84672
_SET5_     139324        X   83562882   83792487     14       9  199354        1.356     0.087542
_SET5_     7552          X   84463826   84538368      3       2  198162     -0.36957      0.64415
_SET5_     27328         X   90999260   91888229     75      32  196073     0.043945      0.48247
_SET5_     4675          X   92915925   92963682      5       2  200395     -0.13095      0.55209
_SET5_     57526         X   99536642   99700271     18       9  199462      0.29826      0.38275
_SET5_     27286         X   99864163   99936296     12       6  199284  -0.00067138      0.50027
_SET5_     1478          X  100040348  100105924      4       2  197388      0.75051      0.22647
_SET5_     79979         X  100254334  100342105     11       6  197179      -0.3005       0.6181
_SET5_     100131755     X  100638064  100800975     21       8  200072      0.10984      0.45627
_SET5_     9737          X  101871294  101924011      4       2  197828      0.27066      0.39333
_SET5_     340543        X  102518618  102566797      2       1  195101       1.0972      0.13627
_SET5_     56849         X  102550114  102597251      3       2  197790     -0.18854      0.57477
_SET5_     51209         X  103067255  103122212      3       2  204262      0.52558      0.29959
_SET5_     644353        X  103322107  103370533      4       2  197741      0.69361      0.24396
_SET5_     26280         X  103775996  105021822     64      32  197612     -0.38498      0.64987
_SET5_     79589         X  105902068  106050246      4       2  197309    -0.076245      0.53039
_SET5_     11043         X  107033889  107184867     16       7  199942     -0.93953      0.82627
_SET5_     2182          X  108874564  109011621     12       7  199077      -0.9289      0.82353
_SET5_     5063          X  110152513  110480590     28      17  196157       2.0534     0.020015
_SET5_     7224          X  111007542  111361004     39      24  198795       2.4988    0.0062306
_SET5_     340595        X  111291253  111710473     48      25  198645      0.68757      0.24586
_SET5_     3358          X  113783551  114154624     24       8  199808        2.336    0.0097461
_SET5_     186           X  115266958  115316225      4       2  199804      0.35936      0.35966
_SET5_     90293         X  117021776  117286303     14       6  199918       1.5794     0.057118
_SET5_     170261        X  117922787  117970931      8       3  199490     0.087738      0.46504
_SET5_     55922         X  118712300  118774846     13       7  201030      0.18494      0.42664
_SET5_     23157         X  118739687  118862333     24      12  199424      0.78791      0.21537
_SET5_     2892          X  122282996  122634766     74      42  199069     -0.80557      0.78975
_SET5_     10178         X  123499753  124132666    103      57  197142     -0.45106      0.67403
_SET5_     158763        X  130157216  130233859      8       5  199914       1.2509      0.10548
_SET5_     90161         X  131750038  132130423     26      16  198200       1.5969     0.055147
_SET5_     83550         X  136102307  136148833      4       2  199871       2.0516     0.020104
_SET5_     4168          X  138653930  138825381     11       6  201194      0.22527      0.41088
_SET5_     139065        X  142700595  142758926     12       6  197361       1.3646     0.086182
_SET5_     79057         X  150828730  150880063     20      12  198456     0.070006      0.47209
_SET5_     2556          X  151324706  151654831     38      18  198776       1.2341      0.10858
_SET5_     55879         X  151771637  151831825      5       3  200913     0.091522      0.46354
_SET5_     114824        X  152147368  152197671      8       4  199858      0.71527      0.23722
_SET5_     29944         X  152189766  152238827      6       3  203100       1.5416     0.061583
_SET5_     139735        X  152641957  152701939     12       7  196839      0.51977      0.30161
_SET5_     4204          X  153277025  153398188     11       4  199518       2.0423     0.020562
_SET5_     5956          X  153374725  153434507      4       2  197472      0.49517      0.31024
_SET5_     55217         X  154708672  154877622      7       4  198977      0.13237      0.44735


# _SET6_ SET = Glutamatergic.neuroblasts
# _SET6_ NGENES = 1555
# _SET6_ P = 0.00015656
_SET6_     GENE        CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET6_     84069         1     866872     920488    144      25  235380      0.92076      0.17859
_SET6_     54991         1    1007198    1086736    235      25  246318     -0.62209      0.73306
_SET6_     339453        1    1460158    1510740    119      14  232894     -0.17865      0.57089
_SET6_     9651          1    2372754    2446964    207      32  248975      0.61857       0.2681
_SET6_     55229         1    2429975    2493061    141      20  248787     -0.10893      0.54337
_SET6_     1677          1    3738845    3811993    406      31  249969       1.7726     0.038149
_SET6_     55966         1    4680105    4853851    790      92  253788       2.7879    0.0026524
_SET6_     26038         1    6151847    6275194    349      38  253454       2.8391     0.002262
_SET6_     388591        1    6231189    6291359    122      18  251429       1.9911     0.023237
_SET6_     387509        1    6297406    6356035    139      23  241050     -0.21011      0.58321
_SET6_     11332         1    6314332    6488826    582      27  245707      0.39044      0.34811
_SET6_     3604          1    7965931    8038225    145      21  244943       0.8451      0.19903
_SET6_     50651         1    8343171    8414227    177      24  247404       1.9137      0.02783
_SET6_     116362        1   10022255   10086078    112      12  251768     -0.42518      0.66465
_SET6_     10747         1   11076580   11142296    154      11  250162       0.5481      0.29181
_SET6_     2475          1   11156588   11357614    391      12  248409      0.71786      0.23642
_SET6_     57540         1   11504295   11607640    275      17  259631       2.0476     0.020302
_SET6_     93611         1   11679432   11733384    131      26  250495      0.35854      0.35997
_SET6_     55187         1   12255101   12582099    596      23  236973      -1.8279      0.96622
_SET6_     9249          1   12617939   12712820    313      42  252143     -0.33483      0.63112
_SET6_     842           1   15807896   15886407    227      14  262377       1.5368     0.062172
_SET6_     23341         1   15818343   15908228    242      14  261561       1.2512      0.10544
_SET6_     79814         1   15888194   15946605    194      11  261366      0.58415      0.27956
_SET6_     440567        1   16123657   16169194    177      14  255777       1.3479      0.08885
_SET6_     348487        1   16374264   16435127    255      20  253789       1.1585      0.12333
_SET6_     1969          1   16440832   16517582    168      23  252795      0.30405      0.38055
_SET6_     23400         1   17302453   17373467    172      20  259358      0.50074      0.30828
_SET6_     51702         1   17540593   17620728    315      34  255550      0.68533      0.24657
_SET6_     84966         1   18399240   18714977   1023     130  251549      0.19624      0.42221
_SET6_     126917        1   19220774   19317826    315      33  254575      -1.1825      0.88149
_SET6_     55450         1   20798884   20847728     94      18  256917       4.6864     1.39e-06
_SET6_     3352          1   23508388   23556222    159      13  262835        3.619   0.00014787
_SET6_     57822         1   24610812   24700972    257      34  254275     -0.58769      0.72163
_SET6_     55057         1   26638350   26715621    253      23  262072       1.2652       0.1029
_SET6_     63906         1   27206979   27261962     77      10  260357       3.4135   0.00032064
_SET6_     8431          1   27227975   27275567     66       9  259826       3.3203   0.00044952
_SET6_     388610        1   27285189   27337377     49       6  259150       2.3515    0.0093482
_SET6_     6548          1   27415300   27516621    161       7  258571      0.89354      0.18579
_SET6_     2827          1   27684148   27732318     79      19  227843    -0.076031       0.5303
_SET6_     388611        1   27695596   27744823     68      12  225982    0.0037278      0.49851
_SET6_     27293         1   28226456   28295663    192      17  260963      0.82866      0.20365
_SET6_     2140          1   28286855   28450173    286      25  245648     -0.40745      0.65816
_SET6_     93974         1   28527602   28574616    132      10  261662      0.81066      0.20878
_SET6_     83667         1   28550963   28619002    175      16  259912        1.429     0.076498
_SET6_     2035          1   29178603   29456558    541      29  257162       4.9122   4.5032e-07
_SET6_     10076         1   29528028   29663325    330      35  254119       5.0747   1.9405e-07
_SET6_     4146          1   31174124   31231432    175      22  254115      0.32177      0.37381
_SET6_     9672          1   31332313   31416480    178      46  242643     -0.75867      0.77597
_SET6_     79570         1   31642592   31747734    295      16  257574        1.736     0.041285
_SET6_     2170          1   31828100   31880923    160      12  256640       1.9057     0.028346
_SET6_     79140         1   32631202   32680991     58       8  249549       2.5124    0.0059948
_SET6_     81629         1   32783365   32840098     28      19  233423       2.0434     0.020506
_SET6_     100128071     1   32816871   32862844     26      15  240382      0.74287      0.22878
_SET6_     252995        1   33317869   33373093     61      14  255455       1.3576     0.087302
_SET6_     114784        1   33969609   34666443   1751     161  249923       2.4147    0.0078741
_SET6_     84970         1   34597624   34694732    318      47  246360      0.87908      0.18968
_SET6_     9204          1   35441766   35532569    117       5  243781      0.45502      0.32455
_SET6_     23154         1   35988311   36042380     63      11  233246     -0.83154      0.79717
_SET6_     339488        1   36003971   36070929     79      12  230234     -0.49234      0.68876
_SET6_     284656        1   38171646   38265824    292      27  256361      0.79421      0.21354
_SET6_     149175        1   38224721   38277278    121      19  250941      0.75963      0.22374
_SET6_     9783          1   41076352   41166324    207      28  259554       1.4779     0.069721
_SET6_     163732        1   41316728   41363018    192      34  249566       1.0765      0.14085
_SET6_     10103         1   46605749   46661634     69      13  248124       1.4834     0.068985
_SET6_     387338        1   46770849   46840824    229       8  262970      -0.4817      0.68499
_SET6_     64756         1   47090711   47169099    196      12  235166      0.74919      0.22687
_SET6_     260293        1   47392036   47526423    260      19  254169       1.0586       0.1449
_SET6_     5865          1   52363628   52491436    247      25  258740       1.5991     0.054903
_SET6_     63948         1   53890072   53943158    153      16  256409       1.5559     0.059865
_SET6_     51361         1   60245458   60352050    211      24  256235      0.73231      0.23199
_SET6_     55225         1   65175778   65308915    249      29  257615       3.0276    0.0012327
_SET6_     9829          1   65685133   65891552    508      35  258469     -0.33166      0.62993
_SET6_     84251         1   66964066   67220768    871      30  261990       3.0432    0.0011704
_SET6_     3595          1   67738047   67872583    355      36  253833      0.01224      0.49512
_SET6_     257194        1   71858625   72783533   1765      87  252963       8.6098   3.6607e-18
_SET6_     26289         1   77712662   78035654   1131      76  254883       1.2658      0.10279
_SET6_     54810         1   78475646   78614129    344      27  258785       1.7331     0.041543
_SET6_     79739         1   84325057   84499850    418      19  259150       3.0965    0.0009792
_SET6_     255631        1   86184916   86657121   1502      60  259774     -0.54547      0.70728
_SET6_     343472        1   91167579   91217794     98      23  257900        4.391   5.6426e-06
_SET6_     164045        1   91716323   91905426    384      34  256417       1.0641      0.14365
_SET6_     253152        1   92460533   92539093    190      15  260855       1.2004      0.11499
_SET6_     23285         1   92597609   92660280     92      10  260734       0.7889      0.21508
_SET6_     11146         1   92701955   92799566    101      14  251514     -0.02456       0.5098
_SET6_     2672          1   92930318   92987433    103      11  254864      0.66551      0.25286
_SET6_     54482         1  100563669  100626054    124      18  253874       1.0805      0.13995
_SET6_     22854         1  107647540  108034477    793      72  250356      -0.6295      0.73549
_SET6_     127002        1  109991533  110045426    109       9  253553       6.3515   1.0658e-10
_SET6_     83873         1  110047494  110098487    109      15  261139       4.8982   4.8347e-07
_SET6_     388662        1  110658132  110754824    182      27  251389       1.4927     0.067763
_SET6_     3737          1  111126202  111209096    194      28  237433      0.95813        0.169
_SET6_     284467        1  113226619  113279857     98      23  257933     -0.46449      0.67885
_SET6_     333926        1  113242616  113292950    104      23  256584     -0.55156      0.70937
_SET6_     26191         1  114346433  114449375    168      21  260034       1.6413     0.050366
_SET6_     440603        1  114409436  114465230     89      17  257186       2.1724     0.014912
_SET6_     163259        1  115117155  115247732    250      28  261036     -0.87966      0.81048
_SET6_     4803          1  115818537  115915857    358      53  254683     -0.25169      0.59936
_SET6_     10905         1  117875085  118078320    510      25  262682     -0.46479      0.67896
_SET6_     9659          1  144841424  145111186     16       6  197787       0.4234        0.336
_SET6_     284615        1  145435508  145485647     42      11  235148     -0.24942      0.59848
_SET6_     9900          1  149864870  149924434     80       6  253547       1.2944      0.09776
_SET6_     51177         1  150087170  150141825     75       5  255182       2.0917     0.018234
_SET6_     10500         1  151094161  151154146     86      18  252238       2.5763    0.0049938
_SET6_     388695        1  151122224  151173424     46      15  248272       3.1912   0.00070834
_SET6_     11189         1  151662534  151724290    104      16  256047       2.0805     0.018741
_SET6_     100191040     1  151800339  151848033    113      20  256286       1.5317     0.062797
_SET6_     6698          1  152921564  152968290    112      11  254114      0.56358      0.28652
_SET6_     4881          1  153616093  153676468     79      13  256336     -0.52512      0.70025
_SET6_     9909          1  153891977  153954162     82      10  258125       5.7506   4.4466e-09
_SET6_     1141          1  154505257  154562354    120      18  252592       2.3289    0.0099324
_SET6_     3782          1  154659938  154877754    548      82  248397       3.5093   0.00022467
_SET6_     1944          1  155016348  155070014     76      19  259341      0.82233      0.20544
_SET6_     57657         1  155212218  155269639     80       6  257636     -0.12606      0.55016
_SET6_     23623         1  155255640  155310909     56       7  255852      0.15962      0.43659
_SET6_     56893         1  155992945  156058613     88      23  252038   -0.0047907      0.50191
_SET6_     9673          1  156128728  156192587    122      15  258190      0.68027      0.24817
_SET6_     3765          1  160016360  160069212    110      15  260333      0.74707      0.22751
_SET6_     100131187     1  160997418  161043887     88      16  259897      0.93066      0.17601
_SET6_     126823        1  161033151  161080138     90      24  257361       1.7018     0.044393
_SET6_     4009          1  165161104  165360952    627      62  257668      0.43967      0.33009
_SET6_     4259          1  165565110  165635373    295      28  257137       0.3528      0.36212
_SET6_     481           1  169040947  169111960    226      40  253936       1.3457     0.089203
_SET6_     26052         1  171775618  172397606   1364      73  252688       2.1484     0.015839
_SET6_     92346         1  172354828  172447969    254      23  256037       1.2629      0.10332
_SET6_     339416        1  173567475  173674001    150      15  236149       1.0334       0.1507
_SET6_     9910          1  174093552  174974445   1690      26  256914       4.8819    5.254e-07
_SET6_     9462          1  178027864  178458649    666      27  255296       1.0162      0.15476
_SET6_     56956         1  197846635  197914606    137      27  253888       1.1324      0.12874
_SET6_     7139          1  201318136  201381836    191      30  256229    -0.093927      0.53742
_SET6_     134           1  203061833  203146533    181      26  257362      0.51761      0.30237
_SET6_     4608          1  203126939  203179969    169      35  257814     -0.86793      0.80728
_SET6_     1118          1  203175207  203233860    163      31  256894     -0.50843      0.69442
_SET6_     26254         1  203428271  203488077    171      24  246056       1.6126     0.053416
_SET6_     5287          1  204381756  204498943    264      22  250232       2.6164     0.004443
_SET6_     6900          1  204977340  205057173    248      41  250248        1.932     0.026677
_SET6_     9911          1  205162038  205252471    221      20  260703     -0.10572       0.5421
_SET6_     55220         1  205295193  205361218    247      30  257080         2.48    0.0065684
_SET6_     9214          1  207066630  207130378    105      12  253990      -1.1026      0.86491
_SET6_     5208          1  207172761  207264368    192      28  236202      0.83673      0.20137
_SET6_     5362          1  208185587  208452665    716      76  256405       3.0654    0.0010869
_SET6_     9926          1  211906799  212083531    520      27  259859     -0.28953      0.61391
_SET6_     79805         1  213088887  213174986    219      37  251523       2.6561    0.0039527
_SET6_     56950         1  214419565  214520477    283      31  261461       2.0035     0.022561
_SET6_     55532         1  220077606  220136993    135      19  256880     -0.19259      0.57636
_SET6_     4139          1  220666568  220847799    355      18  250316     0.035921      0.48567
_SET6_     84033         1  228360740  228576577    549      27  257174      0.41913      0.33756
_SET6_     149603        1  228639277  228707598    125      26  247405     -0.17561       0.5697
_SET6_     79605         1  230447392  230596674    502      50  254408      0.24045      0.40499
_SET6_     148789        1  235600505  235702781    275      18  256636       3.1585   0.00079281
_SET6_     56605         1  236368422  236480339    456      19  260658       2.0585     0.019772
_SET6_     88            1  236814754  236937931    494      40  256574       1.6894     0.045567
_SET6_     6262          1  237170510  238007288   2646     225  249384       2.0404     0.020656
_SET6_     23596         1  241746452  241838701    233      49  249650     0.024965      0.49004
_SET6_     55083         1  245283287  245876428   2007     203  247729      0.31025      0.37819
_SET6_     55657         1  249134203  249188315     91      15  239026      0.26458      0.39567
_SET6_     642273        2      28814      82042    113      12  245811        -1.33      0.90824
_SET6_     54221         2     911554    1381401   1873      69  260275       2.6687    0.0038075
_SET6_     8853          2    9311894    9555812    530      36  244701       1.5713     0.058052
_SET6_     151354        2   14737810   14790170     64      15  250142      0.51534      0.30316
_SET6_     81553         2   16720727   16882134    425      61  250334       3.9726   3.5552e-05
_SET6_     729475        2   17681851   17736847    164       9  258220       2.0474     0.020309
_SET6_     7447          2   17686807   17847706    522      19  259995       1.2756      0.10105
_SET6_     114818        2   23573298   23941483   1244     122  254394        4.238   1.1274e-05
_SET6_     165324        2   24115132   24233701    354      20  261272       2.9894    0.0013976
_SET6_     51277         2   25156505   25229963    142      12  263192       2.1128     0.017307
_SET6_     1788          2   25441421   25600459    301      45  252350       2.6295    0.0042758
_SET6_     1838          2   25590067   25931516    499      58  251556       1.1041      0.13477
_SET6_     2646          2   27684470   27756556    113      12  257595      0.45162      0.32577
_SET6_     22950         2   27851338   27927847    112      13  234771       1.0923      0.13735
